41,41,41,85,40,40,81,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,82,91,91,42,91,100,64,81,81,81,87,41,41,41,41
41,41,41,85,40,86,86,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,83,62,42,42,91,60,84,81,81,86,87,41,41,41,41
41,41,41,85,40,86,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,82,42,91,91,80,40,40,40,86,87,41,41,41,41
41,41,41,85,86,86,40,81,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,83,61,61,61,84,81,86,40,68,107,41,41,41,41
41,41,41,105,69,81,81,81,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,81,86,40,68,107,41,41,41,41,41
41,41,41,41,85,40,40,86,86,86,40,40,40,40,40,40,40,40,40,63,101,101,101,64,40,40,40,40,40,81,86,86,86,87,41,41,41,41,41,41
41,41,41,41,105,69,40,40,86,40,40,81,40,40,40,40,40,63,101,102,60,61,62,100,64,40,86,40,81,40,86,40,68,107,41,41,41,41,41,41
41,41,41,41,41,105,69,81,40,86,81,86,40,81,81,86,40,82,42,91,100,101,102,91,80,86,81,40,40,81,40,68,107,41,41,41,41,41,41,41
41,41,41,41,41,41,105,106,69,40,40,81,40,81,40,81,86,83,61,61,62,91,42,91,80,86,68,106,69,81,68,107,41,41,41,41,41,41,41,41
41,41,41,41,41,41,41,41,105,106,106,106,69,86,68,106,69,40,40,81,83,61,61,61,84,68,107,41,105,106,107,41,41,41,41,41,41,41,41,41
41,41,41,41,41,41,41,41,41,41,41,41,105,106,107,41,105,106,106,106,106,106,106,106,106,107,41,41,41,41,41,41,41,41,41,41,41,41,41,41
41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
